,accuracy,loss,val_accuracy,val_loss
0,0.4968342185020447,0.7681007385253906,0.5,0.693352460861206
1,0.49890565872192383,0.6933051943778992,0.5,0.6931473612785339
2,0.49624794721603394,0.6933146715164185,0.5,0.6931842565536499
3,0.4960916042327881,0.6933879256248474,0.5,0.6931708455085754
4,0.4964824616909027,0.6932694315910339,0.5,0.6934495568275452
5,0.5003126859664917,0.6933279037475586,0.5,0.6931474208831787
6,0.5029703974723816,0.6932516098022461,0.5,0.6931712627410889
7,0.49695146083831787,0.6932981610298157,0.5,0.6933162212371826
8,0.4919487237930298,0.6933560967445374,0.5,0.6931479573249817
9,0.49984365701675415,0.6932536363601685,0.5,0.6931487321853638
10,0.4964824616909027,0.6933374404907227,0.5,0.6931632161140442
11,0.49859297275543213,0.693293035030365,0.5,0.6932193636894226
12,0.49452826380729675,0.6933729648590088,0.5,0.6931586265563965
13,0.49515360593795776,0.693358302116394,0.5,0.6931499242782593
14,0.49749863147735596,0.6932721138000488,0.5,0.6936172246932983
15,0.49742045998573303,0.6933449506759644,0.5,0.6935415863990784
16,0.5045337080955505,0.6931865215301514,0.5,0.6932275295257568
17,0.49570077657699585,0.6933349967002869,0.5,0.6932051181793213
18,0.498749315738678,0.6932867765426636,0.5,0.6932582259178162
19,0.5036739110946655,0.6932495832443237,0.5,0.6931779980659485
20,0.49898383021354675,0.6933286786079407,0.5,0.6931571364402771
21,0.503204882144928,0.6932010054588318,0.5,0.6931623816490173
22,0.5028140544891357,0.6932267546653748,0.5,0.6931944489479065
23,0.4956226050853729,0.6932787895202637,0.5,0.6931476593017578
24,0.49843665957450867,0.6933240294456482,0.5,0.6933345198631287
25,0.4976549744606018,0.6933135986328125,0.5,0.6931561827659607
26,0.4970296323299408,0.6933658719062805,0.5,0.6931964755058289
27,0.49929648637771606,0.6933165788650513,0.5,0.6931942701339722
28,0.5015633702278137,0.6932467222213745,0.5,0.693147599697113
29,0.4960916042327881,0.6933370232582092,0.5,0.6931673288345337
30,0.49718597531318665,0.6932968497276306,0.5,0.6932475566864014
31,0.4957789480686188,0.6933351159095764,0.5,0.6931599378585815
32,0.4919487237930298,0.6933591365814209,0.5,0.6931518316268921
33,0.499374657869339,0.6932974457740784,0.5,0.6931473016738892
34,0.49921831488609314,0.6932884454727173,0.5,0.6931517124176025
