,accuracy,loss,val_accuracy,val_loss
0,0.7499804496765137,1.0849918127059937,0.7950000166893005,0.43652889132499695
1,0.8105604648590088,0.40875595808029175,0.8199999928474426,0.38653793931007385
2,0.8290080428123474,0.3936774730682373,0.8550000190734863,0.442444384098053
3,0.884663462638855,0.2503727972507477,0.8299999833106995,0.4610845148563385
4,0.9150707125663757,0.20900829136371613,0.8650000095367432,0.45861321687698364
5,0.93144690990448,0.20714877545833588,0.7900000214576721,2.7366178035736084
6,0.9309387803077698,0.2027418315410614,0.824999988079071,0.5635524988174438
7,0.9322676658630371,0.16313941776752472,0.8450000286102295,0.6034380197525024
8,0.9550926089286804,0.12463362514972687,0.8100000023841858,0.6434857249259949
9,0.9549753665924072,0.1416609138250351,0.8149999976158142,0.5733967423439026
10,0.9563823938369751,0.1386374980211258,0.8500000238418579,0.6338285803794861
11,0.955561637878418,0.14921429753303528,0.8199999928474426,0.6759036183357239
12,0.9518486857414246,0.1670195311307907,0.8550000190734863,0.7110723257064819
13,0.9654889106750488,0.09670975059270859,0.8399999737739563,0.7441146373748779
14,0.9681466221809387,0.09244858473539352,0.8500000238418579,1.632103443145752
15,0.969201922416687,0.09627767652273178,0.8450000286102295,0.9710556864738464
16,0.9735402464866638,0.08621092140674591,0.8199999928474426,1.0321675539016724
17,0.9732666015625,0.08959538489580154,0.8450000286102295,1.307833194732666
18,0.9657625555992126,0.11558800935745239,0.8399999737739563,0.85870760679245
19,0.9765496850013733,0.07618378847837448,0.8299999833106995,1.1913756132125854
20,0.9743219017982483,0.07764007896184921,0.8149999976158142,0.9925242066383362
21,0.9788947105407715,0.06793680042028427,0.824999988079071,1.1151527166366577
22,0.9755725860595703,0.07561370730400085,0.824999988079071,0.7856971621513367
23,0.976862370967865,0.06631490588188171,0.8299999833106995,0.7619253396987915
24,0.9761978983879089,0.09083112329244614,0.8450000286102295,0.780067503452301
25,0.9785820245742798,0.15738360583782196,0.7599999904632568,1.8702110052108765
26,0.9817478060722351,0.059974659234285355,0.824999988079071,1.3917874097824097
27,0.978972852230072,0.06187017261981964,0.7699999809265137,3.2378597259521484
28,0.9828031063079834,0.05766257271170616,0.8450000286102295,1.1674668788909912
29,0.978972852230072,0.07296436280012131,0.8100000023841858,0.769473135471344
30,0.9754162430763245,0.08007227629423141,0.8349999785423279,0.8867058753967285
31,0.9803017377853394,0.05270528048276901,0.8550000190734863,0.7855052351951599
32,0.9820604920387268,0.047845277935266495,0.8299999833106995,0.9257012009620667
33,0.9837020039558411,0.043248072266578674,0.8299999833106995,1.7747329473495483
34,0.980340838432312,0.05979083105921745,0.8199999928474426,1.5837297439575195
35,0.9843273758888245,0.04554111510515213,0.8399999737739563,1.1921101808547974
36,0.981200635433197,0.05618816986680031,0.8550000190734863,1.4201607704162598
37,0.9836238622665405,0.052406203001737595,0.8500000238418579,0.5833055973052979
38,0.9831939339637756,0.059305980801582336,0.824999988079071,1.235836148262024
39,0.9845227599143982,0.0443599596619606,0.8600000143051147,1.4173970222473145
40,0.9833893775939941,0.05977405235171318,0.8050000071525574,2.0649144649505615
41,0.9849136471748352,0.049240730702877045,0.8399999737739563,0.9717810750007629
42,0.9866724014282227,0.046039268374443054,0.8100000023841858,1.5978147983551025
43,0.9835066199302673,0.06557033210992813,0.8500000238418579,1.3551751375198364
44,0.9845618605613708,0.08351173996925354,0.8700000047683716,1.29338800907135
45,0.9851872324943542,0.05113474652171135,0.8550000190734863,1.613518238067627
46,0.9876495003700256,0.04163463041186333,0.8600000143051147,1.4911330938339233
47,0.9875712990760803,0.04111728072166443,0.8050000071525574,1.23955500125885
48,0.9862033724784851,0.045293647795915604,0.8450000286102295,1.4972912073135376
49,0.986906886100769,0.05263487994670868,0.824999988079071,1.3239188194274902
50,0.9854998588562012,0.04935130476951599,0.8450000286102295,1.087586522102356
51,0.9868678450584412,0.0499018058180809,0.8650000095367432,1.2195024490356445
52,0.9877276420593262,0.043737106025218964,0.8199999928474426,1.1366058588027954
53,0.9873759150505066,0.03504036366939545,0.8349999785423279,1.647044062614441
54,0.9870241284370422,0.03997920826077461,0.8399999737739563,1.7475976943969727
55,0.98663330078125,0.04203362390398979,0.8450000286102295,1.556437373161316
56,0.9863988161087036,0.05575447902083397,0.824999988079071,1.536344289779663
57,0.987883985042572,0.02948499284684658,0.8299999833106995,2.067277431488037
58,0.9860861301422119,0.04549138620495796,0.7850000262260437,0.8090478777885437
59,0.9839365482330322,0.053552351891994476,0.8650000095367432,1.4063611030578613
60,0.9887047410011292,0.03404742106795311,0.8050000071525574,1.9675204753875732
61,0.9880403280258179,0.039255291223526,0.8399999737739563,1.3460026979446411
62,0.9869459867477417,0.03784363344311714,0.8500000238418579,2.2810449600219727
63,0.9883139133453369,0.03756337985396385,0.8399999737739563,1.5138788223266602
64,0.9878449440002441,0.0440836139023304,0.8100000023841858,1.4623160362243652
65,0.9911279678344727,0.028273284435272217,0.824999988079071,2.9280312061309814
66,0.9871023297309875,0.04104866832494736,0.8349999785423279,2.1479177474975586
67,0.9883530139923096,0.049893081188201904,0.824999988079071,1.5479425191879272
68,0.9900336265563965,0.03974592685699463,0.8399999737739563,1.9912890195846558
69,0.9900336265563965,0.036769866943359375,0.7799999713897705,2.473940134048462
70,0.9883530139923096,0.03595776855945587,0.8399999737739563,1.4449595212936401
71,0.9875322580337524,0.044578082859516144,0.8600000143051147,1.8116308450698853
72,0.9853435754776001,0.056322090327739716,0.8500000238418579,1.5119049549102783
73,0.9881575703620911,0.036843184381723404,0.8550000190734863,2.0340230464935303
74,0.9880403280258179,0.038429684937000275,0.8050000071525574,1.91434645652771
75,0.9859688878059387,0.04708318039774895,0.8349999785423279,1.5218223333358765
76,0.9849917888641357,0.029378877952694893,0.8500000238418579,1.5925817489624023
77,0.9780739545822144,0.04558049142360687,0.8450000286102295,1.951706051826477
78,0.9855780601501465,0.030755439773201942,0.8450000286102295,1.5569260120391846
79,0.9850699305534363,0.03682418540120125,0.8299999833106995,1.855299949645996
80,0.9849526882171631,0.04792935028672218,0.8399999737739563,1.741989254951477
81,0.9853435754776001,0.03254495933651924,0.8450000286102295,1.4644230604171753
82,0.9883921146392822,0.03598388284444809,0.8500000238418579,1.982431173324585
83,0.9872195720672607,0.040236808359622955,0.824999988079071,1.8193320035934448
84,0.9884702563285828,0.0292185228317976,0.8199999928474426,4.976599216461182
85,0.9887438416481018,0.0320076048374176,0.8299999833106995,1.8024669885635376
86,0.989134669303894,0.041677188128232956,0.8299999833106995,1.5523988008499146
87,0.9894473552703857,0.03411690890789032,0.8050000071525574,3.163158655166626
88,0.9864379167556763,0.044258031994104385,0.8149999976158142,1.46543550491333
89,0.9871414303779602,0.04853873699903488,0.8349999785423279,1.240663766860962
90,0.98663330078125,0.05651744827628136,0.824999988079071,2.8123366832733154
91,0.9817869067192078,0.12450611591339111,0.8349999785423279,1.3657727241516113
92,0.9890956282615662,0.030526580289006233,0.8450000286102295,3.0438475608825684
93,0.9868287444114685,0.044431980699300766,0.824999988079071,7.897670745849609
94,0.9842882752418518,0.05134395882487297,0.8700000047683716,1.8924626111984253
95,0.9860470294952393,0.04168260470032692,0.8550000190734863,1.458430290222168
96,0.9854217171669006,0.030721787363290787,0.8450000286102295,1.847066044807434
97,0.9861643314361572,0.031020188704133034,0.8299999833106995,1.8253451585769653
98,0.9839365482330322,0.05162607133388519,0.8500000238418579,2.1870901584625244
99,0.9912061095237732,0.023860624060034752,0.8399999737739563,1.6598275899887085
